area_ratio,color_mean_overall,solidity,circularity,extent,aspect_ratio,eccentricity,num_convexity_defects,max_defect_depth_norm,dist_from_center_norm,grad_mean,idx
0.03005420918367347,0.15908032655715942,0.9846956521739131,0.8763646704895954,0.7602040816326531,1.2894736842105263,0.6564107479702082,18,0.0025895023725093294,0.311729193576233,0.408356249332428,29
0.012496014030612245,0.19840531051158905,0.975,0.833431346501939,0.6620370370370371,1.125,0.7618875749122979,11,0.0024785236994017868,0.3702563080184769,0.3685741424560547,30
0.013014190051020409,0.6820961236953735,0.9614173228346456,0.793523264008384,0.6578663793103449,1.103448275862069,0.6704666040556717,14,0.004229520541765238,0.3612757734063867,0.8587306141853333,31
0.025948660714285716,0.20481018722057343,0.956243854473943,0.5432713717669284,0.7235863095238095,3.0476190476190474,0.9488322670598778,22,0.004019894159228769,0.33436223237549495,0.6416755318641663,32
0.03278459821428571,0.17364482581615448,0.9857997010463379,0.8976958172748163,0.7481565513329552,1.048780487804878,0.5061265187242723,18,0.002293559244222549,0.4595801893623176,0.39998361468315125,33
0.038404815051020405,0.7935515642166138,0.9744897959183674,0.836985363943622,0.7215555555555555,1.1111111111111112,0.6406256927812186,26,0.00419252765072939,0.21460609584238122,0.2963649034500122,34
0.050681600765306124,0.6871030330657959,0.9826900584795322,0.8691647633817035,0.733927323549965,1.0188679245283019,0.5797024998869338,28,0.0025895023725093294,0.2714302266449876,0.39263641834259033,35
0.028878348214285716,0.7720887064933777,0.9841059602649007,0.8990481332813914,0.7520242914979757,1.0263157894736843,0.3076778183158168,18,0.0024785236994017868,0.25307308423997193,0.44019564986228943,36
0.021544164540816327,0.26976847648620605,0.9700977573317999,0.5749263081893278,0.482275586049171,1.606060606060606,0.9474114013207074,15,0.0024908546630804025,0.24141941036746592,0.7899422645568848,37
0.04235092474489796,0.20870718359947205,0.9845528455284552,0.8223226307853719,0.7208333333333333,1.4285714285714286,0.7918519151107288,21,0.0024785236994017868,0.32893226463024666,0.4382328987121582,38
0.03364158163265306,0.23271849751472473,0.9804479203697121,0.885623052633384,0.7458085451595458,1.0,0.24374195076168725,23,0.0024785236994017868,0.34229164015498437,0.7169977426528931,39
0.03176817602040816,0.0726100504398346,0.9784366576819407,0.8616074528403044,0.721875,1.1,0.551288672023519,19,0.004106210904979079,0.21053463897480942,0.35110732913017273,40
0.05078125,0.7089279294013977,0.9847567809908092,0.8800883067746093,0.7471088435374149,1.2244897959183674,0.5842337742425444,24,0.0024785236994017868,0.3767446749356769,0.43022459745407104,41
0.01504703443877551,0.005998598877340555,0.876657824933687,0.5908433718692914,0.6160298229263746,1.2758620689655173,0.7668350737997018,12,0.02215874173047269,0.2717172979847002,0.22626779973506927,42
0.02897799744897959,0.19082406163215637,0.9220556745182013,0.6097103080175713,0.5520512820512821,1.2820512820512822,0.895808431547628,14,0.011948703804578763,0.18750528296827448,0.6483021378517151,43
0.036232461734693876,0.7565338611602783,0.8567164179104477,0.41659352224880014,0.427546045503792,1.3653846153846154,0.9337884189659783,19,0.024218012664801537,0.22291844373456324,0.39742469787597656,44
0.02596859056122449,0.7438709139823914,0.9706762417713943,0.5811410209393438,0.735934664246824,3.0526315789473686,0.9488177995315835,15,0.0027374739366527196,0.048524670831378305,0.5777291655540466,45
0.03950095663265306,0.7698818445205688,0.9860999732691793,0.8384482587214941,0.6960377358490566,1.06,0.7643718178344077,19,0.0023428830989370123,0.2795899536089876,0.3756655156612396,46
0.020806760204081634,0.19824573397636414,0.9706371191135734,0.8266566608748578,0.6985645933014354,1.1515151515151516,0.6690062037701022,14,0.0038225987403709147,0.15218640569275366,0.7160096764564514,47
0.038763552295918366,0.745133101940155,0.9853491271820449,0.8582302286892297,0.7562200956937799,1.4473684210526316,0.727326726265068,20,0.002293559244222549,0.33625757426887165,0.36206501722335815,48
